ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-3207438,Source2,3,2017-11-27 19:01:04,2017-11-27 19:30:46,39.381805,-77.40972099999998,,,0.0,Lane blocked and left hand shoulder blocked due to accident on I-270 Northbound at Exits 31A 31B MD-85 Buckeystown Pike.,Buckeystown Pike,Frederick,Frederick,MD,21704,US,US/Eastern,KFDK,2017-11-27 18:47:00,42.8,,61.0,30.21,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-6740360,Source1,2,2020-12-10 00:49:00.000000000,2020-12-10 03:11:03.000000000,33.845603999999994,-118.205562,33.847524,-118.205312,0.133,NB I710 ON EB DEL AMO OFR. WHI HOND VS BLK DODG CHA ; ON THE OFR ; 1 VEH DOWN EMBANKMENT[Shared],I-710 N,Long Beach,Los Angeles,CA,90805,US,US/Pacific,KLGB,2020-12-10 00:53:00,53.0,53.0,83.0,29.91,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-585442,Source2,1,2022-06-23 05:41:10,2022-06-23 06:26:39,30.211519,-97.662537,,,0.0,Crash on Hotel Dr near Employee Ave.,Hotel Dr,Austin,Travis,TX,78719,US,US/Central,KAUS,2022-06-23 05:53:00,73.0,73.0,84.0,29.44,9.0,CALM,0.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-4812324,Source1,2,2023-01-24 06:33:00,2023-01-24 08:51:21,33.929849,-118.36843,33.929857,-118.368265,0.009,Accident on I-105 E - Glenn Anderson Fwy E from Nash St (I-105) to I-405 (I-105).,Glenn Anderson Fwy E,Inglewood,Los Angeles,CA,90304,US,US/Pacific,KHHR,2023-01-24 06:53:00,45.0,45.0,58.0,30.22,10.0,CALM,0.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-3057055,Source2,2,2018-01-10 06:32:53,2018-01-10 07:02:39,40.626442,-75.483223,,,0.0,Shoulder closed due to accident on US-22 Westbound at PA-145 MacArthur Rd.,US-22 E,Whitehall,Lehigh,PA,18052,US,US/Eastern,KABE,2018-01-10 06:51:00,19.0,,77.0,30.46,9.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-35876,Source2,3,2016-04-22 20:36:33,2016-04-22 21:51:33,37.574333,-121.312363,,,0.01,Accident on I-5 Southbound before Khlasa Rd.,Westside Fwy S,Patterson,Stanislaus,CA,95363,US,US/Pacific,KMOD,2016-04-22 20:53:00,57.0,,59.0,30.04,10.0,NW,9.2,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-2614137,Source2,2,2018-09-28 05:40:51,2018-09-28 06:10:42,32.99865,-80.093887,,,0.0,Accident on College Park Rd at I-26.,I-26 W,Ladson,Berkeley,SC,29456,US,US/Eastern,KCHS,2018-09-28 05:56:00,77.0,,94.0,30.04,8.0,WSW,4.6,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-3447536,Source1,2,2016-12-07 08:48:21,2016-12-07 14:48:21,28.114738,-82.6949,28.113079,-82.694872,0.115,At Lansbrook Pkwy - Accident., E Lake Rd,Palm Harbor,Pinellas,FL,34685,US,US/Eastern,KPIE,2016-12-07 08:53:00,68.0,,87.0,30.07,10.0,North,4.6,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-6812398,Source1,2,2020-12-30 13:30:30,2020-12-31 03:47:27,25.890198,-80.188048,25.891171,-80.18645500000002,0.12,Stationary traffic on FL-915 - FL-922 from NE 5th Ave to NE 126th St due to accident., NE 125th St,North Miami,Miami-Dade,FL,33161-4719,US,US/Eastern,KOPF,2020-12-30 13:53:00,77.0,77.0,62.0,30.1,10.0,E,23.0,0.0,Mostly Cloudy / Windy,False,False,True,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day
A-137610,Source2,2,2016-08-16 09:11:00,2016-08-16 09:56:00,25.840631,-80.322289,,,0.0,Accident on FL-826 Palmetto Expy Northbound at FL-934 74th Street Expy.,74th Street Expy,Miami,Miami-Dade,FL,33166,US,US/Eastern,KMIA,2016-08-16 08:53:00,86.0,,74.0,30.12,10.0,East,13.8,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5177373,Source1,2,2022-02-22 15:21:30,2022-02-22 17:24:40,25.868281,-80.24004599999998,25.867612,-80.242549,0.162,Slow traffic on FL-9 - FL-932 from NW 24th Ave to NW 102nd St due to accident., NW 103rd St,Miami,Miami-Dade,FL,33147-1750,US,US/Eastern,KOPF,2022-02-22 14:53:00,82.0,82.0,54.0,30.18,10.0,SE,14.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day
A-575930,Source2,3,2022-07-04 16:56:15,2022-07-04 17:25:28,33.546265000000005,-84.576561,,,0.0,Right lane blocked due to crash on I-85 Southbound at Exit 61 GA-74 Senoia Rd.,GA-403 N,Fairburn,Fulton,GA,30213,US,US/Eastern,KATL,2022-07-04 16:52:00,89.0,89.0,53.0,28.98,10.0,ESE,5.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6078563,Source1,2,2021-07-29 17:48:15,2021-07-29 20:10:32,34.098487,-80.892699,34.09945,-80.893408,0.078,Incident on POLO RD near RUNNING FOX RD Drive with caution., Polo Rd,Columbia,Richland,SC,29223-2903,US,US/Eastern,KCUB,2021-07-29 17:53:00,94.0,94.0,52.0,29.76,10.0,SSE,5.0,0.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6862749,Source1,2,2020-12-12 20:17:00,2020-12-12 22:22:07,33.50138,-117.151454,33.504220000000004,-117.152774,0.21,MOVED TO RS,CA-79 N,Temecula,Riverside,CA,92591,US,US/Pacific,KF70,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1444309,Source2,2,2020-07-01 13:03:25,2020-07-01 13:33:10,33.638706,-112.305283,,,0.0,Accident on 114th Ave at Bell Rd.,N 114th Ave,Surprise,Maricopa,AZ,85378,US,US/Mountain,KGEU,2020-07-01 00:58:00,82.0,82.0,15.0,28.64,10.0,SW,12.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-6340140,Source1,2,2021-02-17 18:23:14,2021-02-17 19:44:03,38.762268,-77.183531,38.759765,-77.18366999999998,0.173,Incident on I-95 SB near I-95 Drive with caution.,I-95 S,Springfield,Fairfax County,VA,22150,US,US/Eastern,KDAA,2021-02-17 17:56:00,33.0,33.0,40.0,30.32,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-2345853,Source2,2,2019-01-18 15:18:11,2019-01-18 16:17:44,30.4137,-91.067932,,,0.0,Accident on Cedarcrest Ave at US-61 Airline Hwy.,Airline Hwy,Baton Rouge,East Baton Rouge,LA,70816-4005,US,US/Central,KBTR,2019-01-18 14:53:00,66.9,,81.0,29.99,10.0,SSE,8.1,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-593942,Source2,3,2022-06-14 13:23:23,2022-06-14 14:38:41,30.166967,-97.786423,,,0.0,One lane blocked due to crash on I-35 Northbound at Slaughter Ln.,I-35 S,Austin,Travis,TX,78748,US,US/Central,KAUS,2022-06-14 12:53:00,94.0,94.0,41.0,29.37,10.0,S,17.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-3398702,Source2,2,2017-08-24 17:02:20,2017-08-24 17:32:04,26.493240000000004,-81.93508100000003,,,0.0,Accident on Pine Ridge Rd at Summerlin Square Rd.,Pine Ridge Rd,Fort Myers,Lee,FL,33908,US,US/Eastern,KFMY,2017-08-24 17:00:00,77.0,,100.0,29.86,3.0,NNE,8.1,0.05,Heavy Thunderstorms and Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6571965,Source1,2,2021-01-30 20:28:00.000000000,2021-01-30 22:11:22.000000000,37.963741,-122.314386,37.964817,-122.314784,0.077,Incident on HILLCREST RD near SAN PABLO DAM RD Drive with caution., Hillcrest Rd,El Sobrante,Contra Costa,CA,94803-2808,US,US/Pacific,KCCR,2021-01-30 20:53:00,52.0,52.0,74.0,30.1,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4059968,Source1,2,2023-02-09 05:25:12,2023-02-09 06:10:12,38.941675,-94.819815,38.941566,-94.803809,0.86,Accident on KS-10 E from KS-7 (KS-10) to Ridgeview Rd (KS-10).,KS-10 E,Olathe,Johnson,KS,66061,US,US/Central,KIXD,2023-02-09 05:26:00,33.0,22.0,100.0,28.64,1.0,WNW,18.0,0.02,Light Snow,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-5208125,Source1,2,2022-03-13 06:31:50,2022-03-17 10:24:31,46.51743292786351,-112.79852986281968,46.52391292786351,-112.81692986281968,0.983,Incident on I-90 WB near MM 175 Expect delays.,I-90 W,Garrison,Powell,MT,59731,US,US/Mountain,K3DU,2022-03-13 01:53:00,38.0,38.0,57.0,26.4,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-5109532,Source1,2,2022-12-18 15:39:32,2022-12-18 16:54:33,38.654914,-76.877443,38.655138,-76.877211,0.02,Incident on CRAIN HWY near CRAIN HWY Drive with caution.,Crain Hwy,Waldorf,Charles,MD,20601,US,US/Eastern,KADW,2022-12-18 15:35:00,41.0,33.0,42.0,29.72,10.0,NW,14.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1073061,Source2,2,2021-04-22 18:08:50,2021-04-22 19:07:06,34.97414000000001,-82.330116,,,0.0,Lane blocked due to accident on Waters Rd at Locust Hill Rd.,Lynn Rd,Taylors,Greenville,SC,29687-6062,US,US/Eastern,KGSP,2021-04-22 05:53:00,37.0,33.0,50.0,29.12,10.0,NNW,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6458582,Source1,2,2021-01-31 00:55:26,2021-01-31 03:35:30,34.768461,-92.390168,34.79698,-92.381989,2.024,Stationary traffic on I-430 N from I-630/Exit 6 (I-430) to AR-100/Crystal Hill Rd/Exit 12 (I-430) due to accident.,N Rodney Parham Rd,Little Rock,Pulaski,AR,72227,US,US/Central,KLZK,2021-01-31 00:56:00,50.0,47.0,94.0,29.41,10.0,WSW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-6006177,Source1,2,2021-10-22 11:54:00,2021-10-22 17:41:15,44.950448,-93.279667,44.948369,-93.279118,0.146,Slow traffic on County Hwy-3 from W 28th St to I-35W S / E Lake St due to accident., Blaisdell Ave S,Minneapolis,Hennepin,MN,55408,US,US/Central,KMSP,2021-10-22 11:53:00,43.0,43.0,65.0,29.21,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1322582,Source2,2,2020-10-01 16:15:45,2020-10-01 17:00:27,31.772064,-106.339722,,,0.0,Accident on Yarbrough Dr Northbound at Montwood Dr.,N Yarbrough Dr,El Paso,El Paso,TX,79935,US,US/Mountain,KELP,2020-10-01 16:40:00,90.0,90.0,9.0,26.2,10.0,E,10.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2013878,Source2,2,2019-08-08 15:19:10,2019-08-08 16:08:01,36.143063,-95.966148,,,0.0,Accident on OK-51 Eastbound at 13th Pl.,Broken Arrow Expy W,Tulsa,Tulsa,OK,74104,US,US/Central,KTUL,2019-08-08 14:53:00,76.0,76.0,87.0,29.21,10.0,ESE,6.0,0.02,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5164012,Source1,2,2022-08-10 08:05:30.000000000,2022-08-10 09:06:00.000000000,25.93524,-80.36797800000002,25.877734,-80.38840400000002,4.171,Stationary traffic on FL-821 S - Florida's Tpke S from I-75/Exit 39 (FL-821) to 106th St/Exit 34 (FL-821) due to accident.,Florida's Tpke,Hialeah,Miami-Dade,FL,33018,US,US/Eastern,KOPF,2022-08-10 07:53:00,84.0,84.0,69.0,30.15,10.0,ESE,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1466366,Source2,2,2020-05-11 07:15:42,2020-05-11 08:45:25,37.675831,-122.121407,,,0.0,Accident on Via Coches at Via Anacapa.,Via Anacapa,San Lorenzo,Alameda,CA,94580-3213,US,US/Pacific,KHWD,2020-05-11 06:54:00,55.0,55.0,74.0,29.88,10.0,SSE,6.0,0.0,Fair,False,False,True,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-616554,Source3,1,2022-05-19 04:59:00,2022-05-19 06:13:47,29.041731,-82.584991,,,0.0,Crash on CR-40 at 110th Ave.,SE 110th Ave,Inglis,Levy,FL,34449,US,US/Eastern,KCGC,2022-05-19 04:55:00,70.0,70.0,94.0,29.95,1.0,CALM,0.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1714612,Source2,3,2019-12-13 08:37:25,2019-12-13 09:04:46,30.438515,-81.72466999999997,,,0.0,Left lane blocked due to accident on I-295 Northbound before Exit 30 FL-104 Dunn Ave.,Dunn Ave,Jacksonville,Duval,FL,32218,US,US/Eastern,KJAX,2019-12-13 08:56:00,61.0,61.0,93.0,29.98,1.0,VAR,6.0,0.5,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1159770,Source2,3,2021-02-10 21:09:37,2021-02-10 22:10:35,33.426136,-112.027885,,,0.0,HOV lane blocked due to accident on I-10 Westbound at Exit 150B 24th St.,I-10 E,Phoenix,Maricopa,AZ,85034,US,US/Mountain,KPHX,2021-02-10 20:51:00,64.0,64.0,27.0,28.71,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4052400,Source1,2,2022-12-03 11:35:00,2022-12-03 14:20:20,28.642333,-81.805627,28.642551,-81.806718,0.068,Incident on US-27 NB near SR-19 Road closed. Take alternate route.,US-27,Clermont,Lake,FL,34715,US,US/Eastern,KLEE,2022-12-03 11:53:00,80.0,80.0,48.0,30.24,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4392912,Source1,2,2022-12-06 18:52:00,2022-12-06 20:17:46,37.90097700000001,-122.310434,37.901015,-122.310158,0.015,Incident on CENTRAL AVE near SAN LUIS ST Drive with caution.,Central Ave,Richmond,Contra Costa,CA,94804,US,US/Pacific,KCCR,2022-12-06 18:53:00,47.0,47.0,83.0,30.03,10.0,CALM,0.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-2096041,Source2,3,2019-05-10 07:07:50,2019-05-10 08:37:15,47.230469,-122.444664,,,0.0,Right lane blocked due to accident on I-5 Southbound at I-5 Exits 133.,I-5 N,Tacoma,Pierce,WA,98418,US,US/Pacific,KTCM,2019-05-10 06:58:00,52.0,52.0,88.0,29.6,7.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1393869,Source2,2,2020-07-21 16:41:59,2020-07-21 17:41:55,34.68816,-82.996162,,,0.0,Accident on US-123 Sandifer Blvd at Hitec Rd.,Hitec Rd,Seneca,Oconee,SC,29678,US,US/Eastern,KCEU,2020-07-21 16:40:00,74.0,74.0,87.0,29.14,10.0,NE,7.0,0.01,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2686715,Source2,2,2018-07-04 21:50:11,2018-07-04 22:19:49,33.23975,-87.592781,,,0.0,Accident on US-43 Main Ave Southbound at US-82 McFarland Blvd.,Main Ave,Northport,Tuscaloosa,AL,35476,US,US/Central,KTCL,2018-07-04 21:53:00,79.0,,88.0,30.15,9.0,North,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-1590214,Source2,3,2020-01-14 06:34:56,2020-01-14 07:36:29,42.773834,-71.11934699999998,,,0.0,Breakdown lane blocked due to accident on I-495 Blue Star Memorial Hwy Southbound at MA-110 River St.,I-495 S,Haverhill,Essex,MA,01832,US,US/Eastern,KLWM,2020-01-14 06:54:00,33.0,33.0,92.0,30.2,9.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-3266369,Source2,2,2017-10-25 07:27:01,2017-10-25 08:11:43,40.263035,-75.319328,,,0.0,Accident on PA-63 Forty Foot Rd at Welsh Rd.,Welsh Rd,Lansdale,Montgomery,PA,19446-1333,US,US/Eastern,KLOM,2017-10-25 07:35:00,46.4,,81.0,29.79,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2706931,Source2,3,2018-07-16 20:49:52,2018-07-16 21:34:33,33.970825,-117.330574,,,0.0,Accident on I-215 Southbound before Martin Luther King Blvd.,Canyon Crest Dr,Riverside,Riverside,CA,92521,US,US/Pacific,KRAL,2018-07-16 20:53:00,77.0,,62.0,29.91,10.0,West,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-4053300,Source1,2,2022-05-02 16:45:27,2022-05-02 18:52:53,32.553523,-93.781904,32.556011,-93.753774,1.6469999999999998,Stationary traffic on I-220 E from LA-173/Exit 5 (I-220) to LA-3/Exit 11 (I-220) due to accident.,I-220 E,Shreveport,Caddo,LA,71107,US,US/Central,KDTN,2022-05-02 16:53:00,84.0,84.0,56.0,29.66,10.0,S,16.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1529959,Source2,2,2020-03-16 08:15:49,2020-03-16 09:21:00,39.754967,-75.27628299999998,,,0.0,Accident on New Jersey Tpke Northbound before Exit 2 US-322.,New Jersey Tpke S,Swedesboro,Gloucester,NJ,08085,US,US/Eastern,KPHL,2020-03-16 07:54:00,37.0,30.0,42.0,30.54,10.0,ENE,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5526188,Source1,2,2021-11-11 17:42:06,2021-11-11 19:59:08,25.939345,-80.296654,25.939889,-80.293791,0.182,Slow traffic on FL-823 - FL-860 at NW 186th St due to accident., NW 183rd St,Hialeah,Miami-Dade,FL,33015-6025,US,US/Eastern,KOPF,2021-11-11 17:53:00,77.0,77.0,82.0,30.03,10.0,SE,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-5574578,Source1,2,2021-12-24 14:21:00,2021-12-24 14:41:30,28.479033,-81.396778,28.472663,-81.396749,0.44,Slow traffic on US-92 W - US-441 S - US-17 S from Americana Blvd (US-92/US-17) to Oak Ridge Rd (US-92/US-17) due to accident., S Orange Blossom Trl,Orlando,Orange,FL,32839-2635,US,US/Eastern,KORL,2021-12-24 13:53:00,77.0,77.0,48.0,30.04,10.0,NNE,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6597512,Source1,2,2020-12-10 20:12:00,2020-12-10 22:42:18,41.052228,-73.810476,41.038318,-73.81545600000003,0.996,Incident on SPRAIN BROOK STATE PKWY SB near I-287 Right shoulder closed.,Sprain Brook Pkwy,Elmsford,Westchester,NY,10523,US,US/Eastern,KHPN,2020-12-10 19:56:00,34.0,30.0,75.0,29.69,10.0,WNW,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-3484524,Source1,2,2016-10-17 18:57:00,2016-10-18 00:57:00,35.91219,-78.65511,35.91054000000001,-78.64719000000002,0.458,At Six Forks Rd/Exit 11 - Accident.,I-540 E,Raleigh,Wake,NC,27615,US,US/Eastern,KRDU,2016-10-17 18:51:00,73.0,,71.0,29.98,10.0,South,5.8,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-1939806,Source2,2,2019-08-29 18:14:28,2019-08-29 19:16:58,39.222172,-85.90418199999998,,,0.0,Accident on 24th St at Central Ave.,24th St,Columbus,Bartholomew,IN,47201,US,US/Eastern,KBAK,2019-08-29 17:45:00,81.0,81.0,45.0,29.27,10.0,SW,12.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6794094,Source1,2,2020-11-26 02:20:00,2020-11-26 06:13:15,34.106483000000004,-117.488869,34.106483000000004,-117.48873,0.008,SB CHERRY JSO FOOTHILL. VEH MATCHING DESC IN THE DRIVEWAY,Foothill Blvd,Fontana,San Bernardino,CA,92335,US,US/Pacific,KONT,2020-11-26 02:14:00,51.0,51.0,92.0,29.0,1.0,CALM,0.0,0.0,Fog,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-3947232,Source1,2,2023-01-05 18:21:54,2023-01-05 20:31:27,43.099551,-75.732264,43.097707,-75.736271,0.239,NYSTA - Statewide Ops.: crash on I-90 - NYS Thruway westbound at Before Exit 34 (I-90) - Canastota (Rte 13) starting 6:21 PM 01/05/2023 [CARS CAD-230050340],I-90 W,Canastota,Madison,NY,13032,US,US/Eastern,KSYR,2023-01-05 17:54:00,42.0,42.0,73.0,29.5,10.0,ESE,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-190941,Source2,3,2016-08-22 17:35:26,2016-08-22 18:05:26,42.461308,-83.106026,,,0.0,Right hand shoulder blocked due to accident on I-75 Northbound after 9 Mile Rd.,Mile Rd,Hazel Park,Oakland,MI,48030,US,US/Eastern,KDET,2016-08-22 17:53:00,75.0,,46.0,30.17,10.0,SSW,4.6,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4997370,Source1,2,2022-03-16 06:17:23,2022-03-16 08:22:17,37.33728289586383,-104.56640124271122,37.29548289586383,-104.52937124271122,3.533,Between Exit 27: Ludlow and Exit 23: Hoehne Road (5 miles north of the Trinidad area) at Mile Point 25. The left lane is closed due to a crash.,US-160,Trinidad,Las Animas,CO,81082,US,US/Mountain,KTAD,2022-03-16 05:54:00,44.0,37.0,37.0,24.21,10.0,WSW,15.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-6508331,Source1,2,2021-01-23 13:41:30,2021-01-23 23:04:55,28.567801,-81.207809,28.56669,-81.20678199999998,0.099,Slow traffic on FL-434 - FL-50 from Orpington St to Sophie Blvd due to accident., N Alafaya Trl,Orlando,Orange,FL,32817,US,US/Eastern,KORL,2021-01-23 13:53:00,67.0,67.0,90.0,29.95,10.0,NE,6.0,0.01,Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1550025,Source2,3,2020-04-09 13:22:34,2020-04-09 13:52:17,41.295189,-72.764359,,,0.0,Right lane closed due to accident on I-95 Governor John Davis Lodge Tpke Southbound at Exit 56 Leetes Island Rd.,Governor John Davis Lodge Tpke N,Branford,New Haven,CT,06405,US,US/Eastern,KHVN,2020-04-09 13:26:00,50.0,50.0,96.0,29.14,3.0,CALM,0.0,0.38,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
